Ticker,Year,Year_Int,COD_Year,Years_Since_COD,Pre_Post_COD,Revenue,EBIT,PAT,CapEx,Change_in_WC,Depreciation_Expense,Interest_Expense,Tax_Rate,Working_Capital,FCF,EBIT_Margin,Net_Profit_Margin,Debt_Ratio,Current_Ratio,ROA,ROE,Asset_Turnover,Interest_Burden,Revenue_Growth,EBIT_Growth,Revenue_Lag1,FCF_Lag1,Revenue_Growth_Lag1,Rolling3_Avg_Rev_Growth,Rolling3_Avg_Ebit_Margin,Installed_Capacity_MW,License_Issue_Year,License_Term_Years,PPA_Tariff_Wet,PPA_Tariff_Dry,PLF,GDP_Growth,Inflation,Interest_Rate,Total_IPP_Generation_GWh,Power_Import_From_India_GWh,National_Peak_Demand_MW,OperatingCashFlow_Proxy,Market_Cap,Total_Debt
SHPC,2024/25,2024,2013.0,11.0,1,684802.299,402209.589,323769.648,0.0,-280224.27899999986,0.0,59427.517,0.0554650477753107,-333492.89599999995,660125.2939304267,0.5873367971856064,0.472792875363872,0.1531718611355592,0.6822524078553658,0.0423149326814281,0.0499687371491583,0.0894999372587027,0.1477526111392635,-0.0979762559327191,-0.0873565520431902,759184.338,439709.9464762453,-0.0057068301129067,-0.0956947098343353,0.6069333628807323,22.0,2067.0,35.0,4.8,8.4,0.5922255941261935,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,323769.648,23433856.30467,615415.931
SIKLES,2023/24,2023,2022.0,1.0,1,293775.222,250045.512,47466.76,0.0,64241.52100000002,80250.61,121359.433,0.0199999921545096,29279.966,261053.69272172963,0.8511456830760219,0.161575097031158,0.5817097611780162,1.2749120846000108,0.0216273728594249,0.0517042255080473,0.1338533799874762,0.4853493751169587,-0.0583116543232742,-0.0608851815361432,311966.505,,,,,13.0,2070.0,35.0,4.8,8.4,0.4299485159817351,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,127717.37,6849300.0,1170203.089
SIKLES,2024/25,2024,2022.0,2.0,1,302428.762,239778.027,77496.787,0.0,8441.701000000001,84916.066,77365.174,0.0,37721.667,316252.392,0.7928413468822123,0.2562480714053248,0.5281356057746326,1.445855104794663,0.0371390575810161,0.0787070566739926,0.1449339984388441,0.3226533096796229,0.0294563303912675,-0.0410624646604334,293775.222,261053.69272172963,-0.0583116543232742,,0.8324883905954376,13.0,2070.0,35.0,4.8,8.4,0.4426132215197284,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,162412.853,7314505.0,1017437.088
SJCL,2018/19,2018,2023.0,-5.0,0,0.0,8418.115,26818.443,1493889.9039999992,-624933.7113999999,1575.071,19975.399,0.0,244650.0536,-858963.0065999993,,,0.4917166486436835,2.228128572769684,0.0042519968432098,0.0083654064830831,0.0,2.3729064048186563,,-1.3713491665843955,0.0,,,,,14.8,2069.0,36.0,4.8,8.4,0.0,7.622376107681873,4.15,12.47,2019.0,2582.0,1508.0,28393.514,0.0,3101034.838
SJCL,2019/20,2019,2023.0,-4.0,0,0.0,-34482.159,-35892.707,1392383.819,-323894.2926,1410.548,0.0,0.0,-79244.239,-1101561.1374,,,0.5887333105079146,0.8335811093498011,-0.0046909612995817,-0.0114061299417802,0.0,-0.0,,-5.096185309894199,0.0,-858963.0065999993,,,,14.8,2069.0,36.0,4.8,8.4,0.0,6.657055991898845,4.64,12.134092700177552,2033.0,2813.0,1320.0,-34482.159,4401900.0,4504669.91
SJCL,2020/21,2020,2023.0,-3.0,0,0.0,-28970.125,-29824.43,1090814.574,44398.63899999997,854.305,0.0,0.0,-34845.600000000035,-1163329.033,,,0.6424379297875673,0.9147197475820436,-0.0034208533362527,-0.0095671594423322,0.0,-0.0,,-0.1598517656623531,0.0,-1101561.1374,,,,14.8,2069.0,36.0,4.8,8.4,0.0,-2.3696213419770182,6.15,10.109165203675886,2836.0,1729.0,1408.0,-28970.125,14749650.0,5601042.542
SJCL,2021/22,2021,2023.0,-2.0,0,0.0,-35355.216,-40541.45,1438133.5829999996,94164.57000000004,5186.234,0.0,0.0,59318.97,-1562467.1349999998,,,0.6926178851895095,1.4095763909551038,-0.0040574235970801,-0.0131999338985019,0.0,-0.0,,0.2204026044071263,0.0,-1163329.033,,,,14.8,2069.0,36.0,4.8,8.4,0.0,4.8381498272749335,3.6,8.434801897175857,3093.0,2806.0,1482.0,-35355.216,8541000.0,6891694.87
SJCL,2022/23,2022,2023.0,-1.0,0,0.0,-26351.906,-22896.034,1786984.7020000014,-291747.793,5126.466,11443.118,0.0,-232428.823,-1516462.349000001,,,0.7093228598594783,0.405788974095387,-0.0019521343257133,-0.0067158164737075,0.0,-0.4342425174103156,,-0.2546529485210895,0.0,-1562467.1349999998,,,,14.8,2069.0,36.0,4.8,8.4,0.0,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,-17769.568,10836850.0,8319448.1559999995
SJCL,2023/24,2023,2023.0,0.0,1,197866.59,112928.22,-155340.81,-2265523.16,155778.563,100179.55,166800.46,0.0,-76650.26000000001,2322852.367,0.570729095801368,-0.7850785218464623,0.7475911748727461,0.8128608428670218,-0.0120518207154803,-0.0477472240101125,0.0153511023166639,1.4770485180763495,,-5.28539096944259,0.0,-1516462.349000001,,,,14.8,2069.0,36.0,4.8,8.4,0.2543638544366284,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,-55161.26,10355050.0,9621244.389999999
SJCL,2024/25,2024,2023.0,1.0,1,874900.0,679007.0,-279380.0,-9303171.97,-260796.74,387478.0,570909.0,0.0,-337447.0,10630453.71,0.7760966967653447,-0.3193279231912218,0.7755192317415233,0.6329580396989675,-0.0210824349012473,-0.0939164413272681,0.0660212695794304,0.8407998739335529,3.4216661337318244,5.012730918808425,197866.59,2322852.367,,,,14.8,2069.0,36.0,4.8,8.4,1.0,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,108098.0,11580719.999999998,10262203.0
SMH,2023/24,2023,2022.0,1.0,1,219615.296,198723.485,70518.679,0.0,20737.799,47453.49,78585.312,0.0201979445640899,105423.07,221425.3700663872,0.9048708747499992,0.3211009446263707,0.5597984453865629,18.57093922618784,0.0498850111621678,0.1133231144673587,0.1553561644616568,0.3954505528121148,0.0114661879811072,0.0278193258959937,217125.692,,,,,7.8,2073.0,35.0,4.8,8.4,0.5356888732779144,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,117972.169,4315000.0,791344.854
SMH,2024/25,2024,2022.0,2.0,1,198698.28,179454.49,70379.186,0.0,-22647.021,47969.772,58943.813,0.0201979384547994,82776.049,246446.6722555425,0.9031506966240472,0.3542012844801676,0.5106745407443735,24.17608392841894,0.0518423915113167,0.1059466466146695,0.1463642109243098,0.3284610655325481,-0.0952438941229303,-0.0969638540708965,219615.296,221425.3700663872,0.0114661879811072,,0.8994984939192383,7.8,2073.0,35.0,4.8,8.4,0.4846677789486008,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,118348.958,4660224.5,693271.615
SMHL,2023/24,2023,2022.0,1.0,1,1265872.049,1138232.898,121057.177,0.0,-548547.2550000001,275936.358,741239.363,0.0,-221500.94200000004,1962716.511,0.8991689949226456,0.0956314479774092,0.7560144681385343,0.7094741980023764,0.0131903637773733,0.0540620735616906,0.1379291441920788,0.6512194159055136,2.748792477330832,2.373775442276298,337674.613,,,,,7.8,2073.0,35.0,4.8,8.4,1.0,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,396993.535,13062000.0,6938472.572
SMHL,2024/25,2024,2022.0,2.0,1,1126539.34,958248.3,139540.5,0.0,296563.88200000004,263953.12,554754.68,0.0,75062.94,925637.538,0.85061237186799,0.123866513174764,0.7495376888510332,1.183096645996452,0.0147265509022495,0.0587974729481081,0.1188904936838879,0.5789258170351046,-0.110068556383774,-0.1581263362851773,1265872.049,1962716.511,2.748792477330832,,0.9162996102657748,7.8,2073.0,35.0,4.8,8.4,1.0,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,403493.62,24439779.000000004,7102196.88
SMJC,2023/24,2023,2022.0,1.0,1,251315.8078,224123.392,52333.12538,6563.2050000000745,-50768.30310000005,59786.85979,107733.8987,0.0667134429369982,243061.1082,313163.30676696147,0.8917998193665555,0.208236504651738,0.4915346747499338,2.190943173347222,0.0216404967641793,0.042560417952781,0.1039226854118187,0.4806901133282866,-0.0133841904082187,-0.0431083471943543,254725.097,,,,,9.6,2074.0,36.0,4.8,8.4,0.4980732492231101,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,112119.98517,4547200.0,1188676.3064000001
SMJC,2024/25,2024,2022.0,2.0,1,232432.251,183952.074,25564.054,-1895666.503,-407149.8882,57743.32,99466.272,0.0347453557224311,-164088.78000000003,2538120.304952991,0.791422331490478,0.1099849693405929,0.5112967971786468,0.5800457918053996,0.0099873658057894,0.0204364648075374,0.0908066426318791,0.5407184047297015,-0.0751387545626567,-0.179237506810534,251315.8078,313163.30676696147,-0.0133841904082187,,0.8675747212161647,9.6,2074.0,36.0,4.8,8.4,0.4606486455955099,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,83307.374,6246820.720000001,1307616.49
SPC,2020/21,2020,2019.0,1.0,1,875210.779,68434.95,67520.058,875210.779,-337503.3289,914.892,0.0,0.0,42891.30110000001,-468357.6081,0.0781925356063285,0.0771471965612068,0.7519500080628019,1.3967145699052803,0.0322131632261968,0.1298656098661711,0.417554553659505,0.0,0.4285045913566646,0.4294991437411893,612676.21,,,,,9.51,2075.0,36.0,4.8,8.4,1.0,-2.3696213419770182,6.15,10.109165203675886,2836.0,1729.0,1408.0,68434.95000000001,0.0,1575740.2989
SPC,2021/22,2021,2019.0,2.0,1,116554.949,121067.543,-62012.102,-1919511.54,15478.9219,59779.542,123300.103,0.0,58370.22300000001,2084879.7031,1.0387164512422378,-0.53204177542045,0.7428685296789312,1.6698039312257087,-0.0275665666108603,-0.1072080619942755,0.051812785920947,1.0184406154174617,-0.866826424220719,0.7690893761155668,875210.779,-468357.6081,0.4285045913566646,,0.3983490403940657,9.51,2075.0,36.0,4.8,8.4,0.2331819045721318,4.8381498272749335,3.6,8.434801897175857,3093.0,2806.0,1482.0,-2232.5599999999977,2140500.0,1670869.438
SPC,2022/23,2022,2019.0,3.0,1,255412.377,222188.757,-31874.677,0.0,-71233.55500000001,73872.148,180191.286,0.0,-12863.331999999997,367294.46,0.8699216522306592,-0.1247969161651081,0.7549428365980989,0.885164572337855,-0.013997091687972,-0.0571176597886935,0.1121589548691549,0.8109829157557238,1.191347336096385,0.8352462724051483,116554.949,2084879.7031,-0.866826424220719,0.2510085010774436,0.6622768796930751,9.51,2075.0,36.0,4.8,8.4,0.5109825454100226,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,41997.471000000005,2017500.0,1719164.3739999998
SPC,2023/24,2023,2019.0,4.0,1,251800.559,214219.644,-37299.472,0.0,-33556.223,76852.69,174666.426,0.0,-46419.55499999999,324628.55700000003,0.8507512646149447,-0.1481310134819835,0.7574399585227019,0.663173007299674,-0.0170618513289626,-0.0703407338861274,0.1151808181683561,0.8153613867456525,-0.0141411236308254,-0.0358664097481764,255412.377,367294.46,1.191347336096385,0.1034599294149469,0.9197964560292804,9.51,2075.0,36.0,4.8,8.4,0.5037566780621856,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,39553.218,2940000.0,1655864.301
SPC,2024/25,2024,2019.0,5.0,1,225855.599,188553.709,3858.614,0.0,1086.7609999999986,76372.148,108322.947,0.0,-45332.794,263839.096,0.8348418628311269,0.0170844292418891,0.7502532768061757,0.7137685522488639,0.0017872272808163,0.0071561590797301,0.1046114713878903,0.5744938541622642,-0.1030377378947757,-0.1198113045132312,251800.559,324628.55700000003,-0.0141411236308254,0.3580561581902612,0.8518382598922436,9.51,2075.0,36.0,4.8,8.4,0.4518507295052712,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,80230.762,2690850.0,1619792.753
SPDL,2016/17,2016,2015.0,1.0,1,212769.191,156638.5417,15129.03774,3273.6319999999832,102307.92744,53679.79041,87520.95765,0.0199999998574926,48822.899430000005,101604.00185832215,0.7361899575958815,0.0711053967395119,0.6079623326218007,2.0196671174751337,0.0108240542625266,0.0276097302731898,0.1522254956565335,0.5587447169779161,6.010595354001452,0.7499636536460575,30349.6608,,,,,10.0,2066.0,35.0,4.8,8.4,0.4048120072298325,0.43311371777683,9.92,8.86,1012.0,1778.0,1385.0,68808.82815,1701000.0,849763.3928700001
SPDL,2017/18,2017,2015.0,2.0,1,202267.2675,151971.4333,16013.30525,-1531619.854,22687.98959,53723.54307,82234.58502,0.0,71510.88902,1714626.8407800002,0.7513397257912727,0.0791690393009338,0.5866404089278763,2.5751608675869213,0.0117368129569857,0.0283937114481804,0.148250036385717,0.5411187039189423,-0.0493582903175112,-0.0297954025193787,212769.191,101604.00185832215,6.010595354001452,,1.478936007204969,10.0,2066.0,35.0,4.8,8.4,0.384831178652968,8.977279354213003,4.47,11.33,1623.0,2175.0,1444.0,69736.84832,868000.0,800392.06338
SPDL,2018/19,2018,2015.0,3.0,1,191981.667,158800.5097,62775.41151,0.0,14280.536759999988,13870.00944,80899.58054,0.0196078431341926,85791.42577999999,155276.24689617258,0.8271649693509537,0.3269864903819175,0.5442619697859664,2.539173463865044,0.0456468846349361,0.1001603588584645,0.1395986867274577,0.5094415672395036,-0.0508515323666989,0.0449365795380702,202267.2675,1714626.8407800002,-0.0493582903175112,1.9701285104390804,0.771564884246036,10.0,2066.0,35.0,4.8,8.4,0.3652619235159817,7.622376107681873,4.15,12.47,2019.0,2582.0,1508.0,76645.42095,630000.0,744905.12243
SPDL,2019/20,2019,2015.0,4.0,1,236229.94,196529.483,109078.9005,0.0,5880.687420000002,13590.63534,71368.98604,0.0223264702675524,91672.1132,199851.62126110305,0.8319414677072686,0.4617488388643709,0.4527489321592828,3.870658850558765,0.0811243217355914,0.1482396772745794,0.1756892815044415,0.3631464600148569,0.2304817626153856,0.2375872304898528,191981.667,155276.24689617258,-0.0508515323666989,0.0434239799770584,0.803482054283165,10.0,2066.0,35.0,4.8,8.4,0.4494481354642313,6.657055991898845,4.64,12.134092700177552,2033.0,2813.0,1320.0,122669.53584,686000.0,608761.4005999999
SPDL,2020/21,2020,2015.0,5.0,1,201575.1142,158762.9136,85825.75707,0.0,-4623.28879999998,13131.33967,50443.87056,0.0895127939827083,87048.82440000001,162306.23009282863,0.7876116763226916,0.4257755596995217,0.4683785739070069,2.9724955717669466,0.055648986541602,0.1046778474714938,0.1307002839262888,0.3177308189687947,-0.1466995495998517,-0.1921674489928821,236229.94,199851.62126110305,0.2304817626153856,0.0109768935496116,0.8155727044603047,10.0,2066.0,35.0,4.8,8.4,0.3835142964231355,-2.3696213419770182,6.15,10.109165203675886,2836.0,1729.0,1408.0,98957.09674,3292292.5,722366.1777
SPDL,2021/22,2021,2015.0,6.0,1,206533.3436,159314.7211,43476.54681,0.0,-24717.97582000001,40983.33372,61495.08395,0.2275573039270213,62330.84858,188762.80223059867,0.7713753059096846,0.2105061877766453,0.4687301855214564,2.1637194900652035,0.0268728421922198,0.0505822869346254,0.1276582055665407,0.3859974993233692,0.0245974282077325,0.0034756700257483,201575.1142,162306.23009282863,-0.1466995495998517,0.0361265470744221,0.7969761499798816,10.0,2066.0,35.0,4.8,8.4,0.3929477617960426,4.8381498272749335,3.6,8.434801897175857,3093.0,2806.0,1482.0,84459.88053,2702026.25,751844.88156
SPDL,2022/23,2022,2015.0,7.0,1,198785.8864,136258.2763,16396.09138,0.0,-18131.77401999999,39647.75114,77309.98334,0.1421568626758509,44199.07456000001,174667.75238757272,0.685452467313595,0.0824811644173145,0.4415555507010503,1.7139327710231993,0.0104533916020648,0.0187187671355563,0.1267367122653091,0.567378257228108,-0.0375118954884338,-0.1447226260122423,206533.3436,188762.80223059867,0.0245974282077325,-0.0532046722935176,0.7481464831819903,10.0,2066.0,35.0,4.8,8.4,0.3782075464231354,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,56043.842520000006,2017244.075,692577.62784
SPDL,2023/24,2023,2015.0,8.0,1,159128.953,112205.274,21024.679,10003.008,-12436.42156000001,39664.794,46449.613,0.1862744995589172,31762.653,133402.50029777884,0.7051216757518665,0.1321235300278762,0.2011463188164909,1.5738192171685663,0.0125802809121307,0.0157479163061412,0.0952160520497482,0.4139699618754106,-0.1994957193299009,-0.1765250739488474,198785.8864,174667.75238757272,-0.0375118954884338,-0.0708033955368674,0.7206498163250487,10.0,2066.0,35.0,4.8,8.4,0.3027567598934551,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,60689.473,3083939.5125,336163.939
SPDL,2024/25,2024,2015.0,9.0,1,189738.761,136866.241,60591.549,-10003.008,31021.32,38762.111,22912.208,0.1862745142804835,62783.973,129115.34743632938,0.7213404381827918,0.319341966188975,0.1679945002210931,2.0048883492121683,0.0361111581667913,0.0434025474618308,0.1130799017671923,0.1674058396913231,0.1923585081339659,0.2197843837536549,159128.953,133402.50029777884,-0.1994957193299009,-0.0148830355614563,0.703971527082751,10.0,2066.0,35.0,4.8,8.4,0.3609945985540335,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,99353.66,5051296.92375,281880.934
SPHL,2023/24,2023,2022.0,1.0,1,57331.496,46530.427,1458.041,-34758.94600000011,-399.13200000000506,17689.875,27382.511,0.0,-2539.4550000000017,99378.38000000012,0.8116032241684397,0.0254317626736968,0.5062155452575648,0.9504383468749932,0.0026827404249347,0.0054330192033569,0.1054877893976833,0.5884861318809732,0.0228154100811672,-0.0755342639476074,56052.63221,,,,,2.5,2070.0,35.0,4.8,8.4,0.4363127549467275,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,19147.916,1799700.0,275122.786
SPHL,2024/25,2024,2022.0,2.0,1,57817.85,43461.31,5777.988,3411.7440000000643,-1355.475999999995,17836.214,19847.108,0.0,-3894.930999999997,59241.25599999993,0.7516936378644311,0.0999343282394623,0.4788490194651975,0.920842815597156,0.0109839429495479,0.0210763163839321,0.1099116103850548,0.4566615226278269,0.0084831904613129,-0.0659593560145064,57331.496,99378.38000000012,0.0228154100811672,,0.8204142782311847,2.5,2070.0,35.0,4.8,8.4,0.4400140791476408,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,23614.202,2003070.0000000002,251893.505
SPL,2023/24,2023,2022.0,1.0,1,2417.458,11411.327,1100.448,0.0,-21573.778,5026.16,5101.846,0.1424998110371449,4653.762000000002,36385.153058816926,4.720382732605902,0.4552087357877572,0.3277560011416812,1.0803307143329617,0.0039977367926072,0.0059468538200365,0.0087822057845374,0.4470861276694639,-0.8983378635273023,-0.2482043660741239,23779.335,,,,,,,,4.8,8.4,,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,6126.608,1530200.0,90037.783
SPL,2024/25,2024,2022.0,2.0,1,22467.876,15017.241,5250.301,0.0,7491.835999999999,5200.0,3694.441,0.1424999999999999,12145.598000000002,10585.4481575,0.6683872120355302,0.2336803443280531,0.2130465306036207,1.5654413402697551,0.0217347846270079,0.0276188940743151,0.0930107523142617,0.2460132989808181,8.294008830763554,0.3159942748113344,2417.458,36385.153058816926,-0.8983378635273023,,2.009029096784527,,,,4.8,8.4,,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,10450.301,1664520.0,49455.791
SSHL,2021/22,2021,2020.0,1.0,1,248692.837,165949.155,-363679.752,-244821.8849999997,154314.87559999997,169719.799,359909.108,0.0,159987.98119999998,426175.96339999983,0.6672856243141414,-1.462365206763072,0.7930429014398467,1.4686979256162347,-0.0665405661675176,-0.3215186460546363,0.0455020167737745,2.1687914469947134,5.091244946227478,3.722186719326098,40827.916,,,,,22.2,2068.0,35.0,4.8,8.4,0.2131350845708722,4.8381498272749335,3.6,8.434801897175857,3093.0,2806.0,1482.0,-193959.953,3277608.0,3993057.628
SSHL,2022/23,2022,2020.0,2.0,1,352026.346,297263.048,-308853.029,37940.180999999866,-299937.59319999994,200209.79,405906.287,0.0,-139949.61199999996,759470.2502000001,0.8444340924414788,-0.8773577106072622,0.8846695655485167,0.7564745479681775,-0.0597044679432971,-0.5176818081643502,0.0680503142805604,1.3654784532788615,0.4155065752858817,0.7912899164807439,248692.837,426175.96339999983,5.091244946227478,,0.790821683716294,22.2,2068.0,35.0,4.8,8.4,0.3016941136341821,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,-108643.23899999996,2695906.4,4001740.912
SSHL,2023/24,2023,2020.0,3.0,1,319956.599,262297.133,-358814.175,133678.89699999988,-53931.47200000001,206285.393,414825.915,0.0,-193881.084,388835.1010000001,0.8197897271685901,-1.1214463965470516,0.9523236186555432,0.6241165860992759,-0.0719403563902954,-1.5089307191863817,0.0641496166127964,1.5815114342099958,-0.0911004172397938,-0.117626173973699,352026.346,759470.2502000001,0.4155065752858817,1.805217034757856,0.7771698146414034,22.2,2068.0,35.0,4.8,8.4,0.2742096540033183,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,-152528.78199999998,2642756.0,4234067.119
SSHL,2024/25,2024,2020.0,4.0,1,396721.763,327350.616,10062.852,64794.38900000043,-653422.3189999999,126092.784,191194.98,0.0,-847303.4029999999,1042071.3299999994,0.8251390433551788,0.0253650112963427,0.9626027801895723,0.2969977902189595,0.0020288908617994,0.0542524514160616,0.0799877767880996,0.5840678790719002,0.2399236778985764,0.2480144645728934,319956.599,388835.1010000001,-0.0911004172397938,0.1881099453148881,0.8297876209884159,22.2,2068.0,35.0,4.8,8.4,0.3399990427070906,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,136155.636,3778550.52,3569033.656
TAMOR,2023/24,2023,2023.0,0.0,1,354146.553,176454.114,4532.639,0.0,-740639.824,0.0,171242.102,0.130347551003336,92097.17099999996,894093.5763756365,0.4982516771806614,0.0127987663909296,0.7626544742086983,1.150144897210988,0.00032971175388,0.0013891635537806,0.0257612135270907,0.970462507890295,,-6.060756021176957,0.0,,,,,73.0,2074.0,36.0,4.8,8.4,0.0923006591292925,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,4532.639,14996236.5,10457806.038999999
TAMOR,2024/25,2024,2023.0,1.0,1,1973130.412,1193247.364,405568.473,0.0,208043.446,0.0,775135.536,0.0202020212513346,300140.617,961097.909394373,0.6047483515245723,0.2055457006457614,0.7421074719940469,1.4543701514878689,0.0285263409672962,0.1106132899152385,0.1387834475626357,0.6496017166143934,4.571508165999289,5.762366356615522,354146.553,894093.5763756365,,,,73.0,2074.0,36.0,4.8,8.4,0.5142538760659703,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,405568.473,17246671.7241,10534230.347000001
TPC,2021/22,2021,2020.0,1.0,1,142795.574,128167.521,-4433.801,0.0,215369.819,45424.637,87176.685,0.0,29316.382,-41777.66100000002,0.8975594789793695,-0.0310499889863533,0.7754194050272993,1.8016576015584485,-0.003338262651701,-0.0148644305769092,0.1075125228923033,0.6801776637312038,1.1222775948742851,1.1794830782405683,67284.117,,,,,7.5,2073.0,33.0,4.8,8.4,0.362241435819381,4.8381498272749335,3.6,8.434801897175857,3093.0,2806.0,1482.0,40990.836,1704000.0,1029893.598
TPC,2022/23,2022,2020.0,2.0,1,121646.868,62964.295,-47024.632,0.0,12035.084000000004,521.73,109467.197,0.0,41351.466,51450.941,0.5175989816688088,-0.3865667301849481,0.7976931597348043,3.5128262623633053,-0.0373396936244355,-0.1845696051378614,0.0965931382831907,1.738559877467063,-0.1481047724910577,-0.508734393013656,142795.574,-41777.66100000002,1.1222775948742851,,0.7630531508636822,7.5,2073.0,33.0,4.8,8.4,0.3085917503805175,5.63131455833327,6.32,11.620299693912472,4286.0,1543.0,1748.0,-46502.902,1452000.0,1004593.8690000001
TPC,2023/24,2023,2020.0,3.0,1,129771.459,71323.891,-30058.981,0.0,-11891.605999999996,362.956,101019.916,0.0,29459.860000000004,83578.45300000001,0.5496115366939043,-0.2316301383341925,0.8148358610736638,2.4021568091861605,-0.0247944351627865,-0.1339051669813054,0.1070432170057832,1.4163545283865682,0.066788328656353,0.132767245309425,121646.868,51450.941,-0.1481047724910577,0.3469870503465268,0.6549233324473609,7.5,2073.0,33.0,4.8,8.4,0.3292020776255708,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,-29696.025,2146800.0,987848.1
TPC,2024/25,2024,2020.0,4.0,1,155119.663,96566.507,23391.359,0.0,-19483.949000000004,682.114,72493.034,0.0,9975.911,116732.57,0.622529118052558,0.1507955764447477,0.7918117414286528,1.1826294485180364,0.0197551727857038,0.0948909067254308,0.131006314982603,0.7507057700658055,0.1953295755116693,0.3539152960681855,129771.459,83578.45300000001,0.066788328656353,0.0380043772256548,0.563246545471757,7.5,2073.0,33.0,4.8,8.4,0.3935049797057331,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,24073.473,1543560.0,937554.5789999999
TSHL,2023/24,2023,2022.0,1.0,1,113318.826,91127.655,-61148.165,0.0,-45310.572,48279.518,103503.627,0.0,-83050.938,184717.745,0.8041704826698434,-0.5396117058254734,0.7554441115376452,0.197417575015266,-0.0441572509786504,-0.1805609803807595,0.0818315290456879,1.135809178893059,-0.1347615514958121,-0.2167535963907957,130968.32,,,,,7.151,2074.0,35.0,4.8,8.4,0.3014948734698152,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,-12868.647000000004,2905750.0,1046125.385
TSHL,2024/25,2024,2022.0,2.0,1,150617.002,125199.173,253.67,0.0,8203.564999999988,46039.288,78906.215,0.0,-74847.373,163034.896,0.8312419669593476,0.001684205611794,0.7565302322044529,0.4467988596487208,0.0001831570441428,0.0007522783711465,0.1087498122914668,0.6302454969091529,0.3291436852690302,0.373887795093597,113318.826,184717.745,-0.1347615514958121,,0.8412551193933,7.151,2074.0,35.0,4.8,8.4,0.4007300072133901,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,46292.958,3603622.5,1047784.02
TVCL,2024/25,2024,,,0,0.0,-28533.221,-30386.766,1091677.8559999997,-850166.0779999997,1853.545,0.0,0.0,-905103.437,-268191.4539999999,,,0.7841715616664524,0.4311365178031757,-0.0043948151045307,-0.0203625395173313,0.0,-0.0,,-0.643480772232184,0.0,,,,,5.0,2074.0,35.0,4.8,8.4,0.0,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,-28533.221,8867806.50192,5416362.306
UHEWA,2023/24,2023,2022.0,1.0,1,72282.409,111680.405,3413.115,1409550.474,-72584.579,0.0,108161.73,0.0202021593867528,70489.541,-1227541.675342187,1.5450564880868871,0.0472191650391729,0.6625377124146082,2.178935649496754,0.0022073849074657,0.006541130634952,0.0467476480288151,0.9684933538699112,-0.5929504051602167,0.0472679505792595,177576.418,,,,,8.5,2072.0,35.0,4.8,8.4,0.1617924814217924,1.952544632643292,7.74,12.2968211469067,5118.0,1833.0,1870.0,3413.115,2331500.0,1024432.7559999999
UHEWA,2024/25,2024,2022.0,2.0,1,227662.715,143604.081,65431.98,-2118.0699999998324,-7982.9419999999955,0.0,76148.431,0.0202020203532755,62506.599,150804.00043282442,0.6307755795673438,0.2874075361879085,0.6268823832365471,4.014394068761727,0.0423382341843003,0.1134715496726109,0.1473108003563949,0.5302664831649179,2.1496282172886625,0.2858484977736247,72282.409,-1227541.675342187,-0.5929504051602167,,0.9254536390516522,8.5,2072.0,35.0,4.8,8.4,0.5095861648312293,3.7,5.44,9.934009948215072,6564.0,1895.0,2212.0,65431.98,3001450.0,968820.65
